AngMes,VelMes,i_a,i_b,u_a,u_b
662,5890,-629,-167,-1368,-635
663,5890,-611,-188,-1355,-687
664,5890,-581,-209,-1352,-737
666,5890,-566,-234,-1331,-783
667,5890,-543,-247,-1310,-837
668,5890,-534,-274,-1279,-878
669,5890,-516,-291,-1253,-927
670,5890,-498,-309,-1226,-974
671,5890,-500,-326,-1176,-1019
672,5497,-535,-364,-1196,-1083
673,5497,-472,-349,-1206,-1162
675,5497,-458,-371,-1165,-1202
676,5497,-464,-397,-1101,-1235
677,5497,-464,-407,-1040,-1283
678,5890,-452,-434,-907,-1229
679,5890,-442,-457,-854,-1254
680,5890,-420,-466,-812,-1292
682,5890,-391,-474,-776,-1328
683,5890,-370,-479,-730,-1366
684,5890,-363,-488,-665,-1392
685,5890,-344,-497,-614,-1419
686,5890,-315,-505,-572,-1446
688,5890,-297,-514,-517,-1468
689,5890,-269,-525,-472,-1487
690,5890,-246,-526,-418,-1507
691,5890,-223,-537,-365,-1519
692,5890,-192,-541,-321,-1536
693,5890,-172,-541,-264,-1553
695,5890,-151,-555,-208,-1555
696,5890,-131,-553,-149,-1564
697,5890,-114,-562,-87,-1564
698,5890,-90,-559,-33,-1573
699,5890,-63,-542,17,-1594
701,5890,-33,-570,66,-1567
701,5497,-12,-559,91,-1685
702,5497,4,-557,156,-1685
704,5497,14,-588,229,-1647
705,5497,41,-586,284,-1640
706,5497,42,-595,365,-1619
707,5890,67,-603,406,-1480
708,5890,91,-618,459,-1446
710,5890,112,-604,514,-1437
711,5890,138,-576,563,-1441
712,5890,155,-574,619,-1416
713,5890,165,-555,681,-1400
714,5890,196,-554,721,-1369
715,5890,212,-543,776,-1345
717,5890,236,-535,820,-1315
718,5890,310,-482,813,-1329
719,5890,277,-510,909,-1253
720,5890,280,-502,971,-1217
721,5890,302,-497,1012,-1174
723,5890,322,-475,1053,-1147
724,5890,341,-445,1093,-1125
725,5890,362,-449,1125,-1063
726,5890,379,-433,1162,-1025
727,5890,393,-403,1201,-997
728,5890,406,-391,1239,-949
730,5890,419,-376,1274,-903
731,5890,438,-355,1298,-857
732,5890,445,-338,1334,-810
733,5890,466,-320,1354,-762
734,5890,471,-292,1388,-723
735,5890,474,-286,1421,-660
737,5890,483,-269,1441,-603
738,5890,500,-259,1455,-543
739,5890,505,-244,1479,-485
740,5890,508,-217,1501,-438
741,5890,528,-200,1504,-381
743,5890,522,-178,1525,-326
744,5890,527,-166,1538,-263
745,5890,541,-148,1538,-204
746,5890,543,-128,1547,-148
747,5890,530,-110,1569,-89
748,5890,553,-92,1548,-29
750,5890,561,-69,1543,25
751,5890,554,-45,1550,79
752,5890,561,-23,1540,134
753,5890,553,-2,1543,191
754,5890,548,17,1535,247
756,5890,554,37,1518,304
757,5890,551,58,1506,359
758,5890,540,71,1501,422
759,5890,540,95,1482,472
760,5890,529,115,1465,526
761,5890,533,137,1437,576
763,5890,515,161,1427,625
764,5890,507,167,1405,690
765,5890,489,185,1390,741
766,5890,482,215,1357,778
767,5890,476,226,1325,834
768,5890,464,246,1298,880
770,5890,457,271,1263,918
771,5890,438,290,1237,961
772,5890,437,301,1187,1009
773,5890,421,308,1153,1061
774,5890,407,320,1115,1106
776,5890,403,350,1067,1131
777,5890,391,359,1023,1175
778,5890,376,364,977,1218
779,5890,362,390,932,1241
780,5890,349,401,884,1276
781,5890,332,416,838,1305
783,5890,317,418,789,1345
784,5890,309,438,729,1361
785,5890,289,443,682,1393
786,5890,260,458,643,1412
787,5890,250,474,583,1428
788,5890,230,468,533,1463
790,5890,226,470,464,1484
791,5890,203,481,414,1497
792,5890,176,494,367,1505
793,5890,154,489,316,1529
794,5890,131,495,265,1539
796,5890,117,506,203,1537
797,5890,99,509,145,1544
798,5890,72,510,96,1551
799,5890,48,498,45,1567
800,5890,28,499,-10,1569
801,5890,7,500,-65,1562
803,5890,-8,504,-125,1555
804,5890,-17,501,-192,1552
805,5890,-36,508,-248,1536
806,5890,-58,493,-301,1539
807,5890,-79,503,-353,1510
809,5890,-94,506,-412,1489
810,5890,-121,487,-458,1489
811,5890,-137,485,-515,1468
812,5890,-162,471,-560,1457
813,5890,-171,473,-621,1422
814,5890,-186,460,-674,1405
816,5890,-206,457,-722,1375
817,5890,-230,460,-764,1336
818,5890,-246,445,-814,1314
819,5890,-264,447,-857,1267
820,5890,-277,435,-906,1237
821,5890,-296,417,-948,1210
823,5890,-308,413,-995,1167
824,5890,-326,398,-1033,1133
825,5497,-345,397,-1117,1187
826,5497,-350,379,-1189,1132
827,5497,-371,378,-1205,1096
828,5497,-393,365,-1236,1050
829,5497,-412,373,-1269,982
831,5890,-430,356,-1213,858
832,5890,-450,351,-1236,802
833,5890,-453,317,-1274,773
834,5890,-455,298,-1310,728
835,5890,-455,278,-1346,682
836,5890,-457,261,-1374,629
838,5890,-471,235,-1391,587
839,5890,-474,228,-1416,525
840,5890,-525,194,-1392,489
841,5890,-468,196,-1472,416
842,5890,-483,176,-1473,362
843,5890,-495,156,-1479,310
845,5890,-499,135,-1491,258
846,5890,-509,115,-1493,204
847,5890,-499,101,-1514,144
848,5890,-509,87,-1506,83
849,5890,-508,75,-1511,21
851,5890,-510,47,-1511,-24
852,5890,-520,43,-1501,-95
853,5890,-512,12,-1505,-139
854,5890,-513,0,-1493,-200
855,5890,-505,-11,-1492,-262
856,5890,-500,-33,-1485,-314
858,5890,-505,-60,-1466,-360
859,5890,-499,-78,-1454,-414
860,5890,-494,-93,-1434,-469
861,5890,-496,-109,-1410,-524
862,5890,-480,-128,-1401,-575
863,5890,-475,-144,-1378,-627
865,5890,-462,-167,-1361,-672
866,5890,-460,-187,-1327,-717
867,5890,-448,-206,-1304,-763
868,5890,-438,-211,-1277,-822
869,5890,-419,-230,-1257,-865
871,5890,-407,-242,-1227,-914
872,5890,-412,-257,-1174,-955
873,5890,-398,-267,-1142,-1002
874,5890,-382,-270,-1111,-1055
875,5890,-378,-297,-1064,-1083
876,5890,-366,-324,-1024,-1108
878,5890,-352,-330,-980,-1147
879,5890,-344,-346,-933,-1180
880,5890,-326,-357,-894,-1214
881,5890,-316,-377,-845,-1238
882,5890,-304,-381,-796,-1275
884,5890,-298,-386,-737,-1306
885,5890,-281,-400,-692,-1328
886,5890,-254,-406,-654,-1356
887,5890,-247,-413,-618,-1371
888,5890,-230,-433,-568,-1381
889,5497,-219,-428,-562,-1511
890,5497,-199,-443,-510,-1523
891,5497,-200,-458,-436,-1535
893,5497,-188,-474,-374,-1541
894,5497,-174,-497,-314,-1538
895,5890,-160,-499,-219,-1440
896,5890,-186,-527,-121,-1425
897,5890,-113,-497,-121,-1464
898,5890,-92,-483,-70,-1484
900,5890,-58,-479,-31,-1493
901,5890,-55,-487,37,-1481
902,5890,-29,-474,84,-1494
903,5890,-3,-464,131,-1499
904,5890,11,-462,188,-1495
906,5890,29,-463,242,-1486
907,5890,52,-453,289,-1479
908,5890,60,-453,352,-1465
909,5890,77,-451,406,-1450
910,5890,96,-449,457,-1433
911,5890,113,-447,508,-1413
913,5890,133,-439,554,-1391
913,5890,147,-430,585,-1383
915,5890,164,-426,634,-1359
916,5890,180,-423,683,-1331
917,5890,192,-418,735,-1303
918,5497,210,-418,824,-1366
919,5497,214,-409,886,-1336
920,5497,243,-405,920,-1299
922,5497,263,-402,962,-1259
923,5497,274,-414,1012,-1201
924,5890,303,-413,974,-1059
925,5890,317,-398,1013,-1025
926,5890,322,-383,1059,-989
928,5890,326,-357,1104,-963
929,5890,343,-337,1134,-929
930,5890,359,-315,1159,-892
931,5890,366,-309,1181,-860
932,5890,359,-291,1230,-820
933,5890,373,-278,1255,-774
934,5890,384,-257,1281,-734
935,5497,383,-233,1408,-757
937,5497,393,-219,1433,-706
938,5497,396,-224,1464,-633
939,5497,420,-213,1470,-575
940,5497,440,-194,1478,-524
941,5890,444,-192,1393,-408
942,5890,458,-180,1399,-352
944,5890,465,-165,1410,-298
945,5890,455,-152,1435,-242
946,5890,448,-112,1454,-211
947,5497,451,-102,1564,-201
948,5497,454,-82,1571,-147
949,5497,472,-60,1561,-94
950,5497,485,-56,1553,-23
951,5497,489,-48,1550,43
953,5890,494,-24,1428,101
954,5890,505,-12,1412,160
955,5890,494,6,1415,211
956,5890,476,31,1423,256
957,5890,466,51,1421,306
959,5890,455,61,1411,364
960,5890,448,80,1401,413
960,5890,431,93,1405,446
962,5890,427,108,1387,497
963,5890,420,119,1370,552
964,5497,417,142,1451,627
965,5497,408,160,1431,677
966,5497,413,168,1395,736
968,5497,408,187,1365,783
969,5497,405,208,1332,827
970,5890,408,225,1186,820
971,5890,407,247,1147,855
972,5890,396,253,1117,906
973,5890,375,269,1108,926
974,5890,363,280,1075,968
975,5497,345,286,1132,1080
977,5497,331,291,1095,1128
978,5497,329,306,1044,1165
979,5497,322,330,997,1190
980,5497,323,343,939,1225
981,5890,325,370,800,1157
982,5890,305,383,762,1184
984,5890,284,380,724,1224
985,5890,276,393,672,1246
986,5890,244,382,663,1280
987,5497,228,389,675,1397
988,5497,210,399,627,1419
989,5497,206,414,564,1434
990,5497,191,430,511,1444
992,5497,178,435,455,1464
993,5890,169,447,350,1366
994,5890,159,462,293,1368
995,5890,125,455,259,1390
996,5890,107,453,231,1399
997,5890,94,440,176,1423
998,5497,76,439,148,1539
999,5497,51,427,100,1558
1001,5497,29,447,49,1543
1002,5497,30,450,-24,1541
1003,5497,10,464,-77,1526
1004,5890,-10,474,-132,1396
1005,5890,-24,476,-163,1388
1006,5890,-45,447,-211,1409
1007,5890,-59,452,-264,1392
1008,5890,-77,438,-314,1392
1010,5497,-89,419,-385,1503
1011,5497,-103,426,-442,1478
1012,5497,-116,428,-498,1454
1013,5497,-130,441,-553,1417
1014,5497,-151,439,-577,1403
1015,5497,-176,433,-618,1378
1016,5497,-192,438,-668,1343
1017,5497,-209,437,-715,1310
1019,5497,-227,438,-761,1274
1020,5497,-240,425,-811,1250
1021,5890,-248,426,-807,1107
1022,5890,-281,405,-810,1100
1023,5890,-280,390,-865,1073
1024,5890,-283,376,-914,1044
1025,5890,-291,356,-956,1017
1026,5497,-295,338,-1070,1073
1028,5497,-304,324,-1112,1036
1029,5497,-318,326,-1147,981
1030,5497,-349,308,-1148,963
1031,5497,-357,301,-1185,914
1032,5497,-375,300,-1209,856
1033,5497,-380,288,-1245,808
1034,5497,-396,276,-1268,761
1035,5497,-412,259,-1289,715
1037,5497,-418,249,-1317,662
1037,5497,-421,197,-1333,670
1039,5497,-435,227,-1350,575
1040,5497,-442,217,-1371,518
1041,5497,-442,197,-1396,471
1042,5497,-460,173,-1402,427
1043,5890,-471,163,-1303,326
1044,5890,-465,167,-1319,279
1045,5890,-464,128,-1334,251
1046,5890,-444,118,-1365,195
1048,5890,-451,98,-1367,148
1049,5497,-435,90,-1496,109
1050,5497,-433,66,-1505,62
1051,5497,-455,39,-1485,41
1052,5497,-458,34,-1484,-24
1053,5497,-397,58,-1545,-120
1054,5497,-479,7,-1457,-140
1056,5497,-483,-11,-1445,-192
1057,5497,-486,-29,-1434,-246
1058,5497,-485,-41,-1423,-303
1059,5497,-480,-51,-1418,-341
1060,5497,-478,-70,-1402,-391
1061,5497,-469,-95,-1392,-435
1062,5497,-467,-100,-1373,-497
1063,5497,-464,-129,-1353,-535
1064,5497,-464,-135,-1336,-574
1065,5497,-446,-149,-1323,-625
1067,5497,-444,-160,-1296,-679
1068,5497,-430,-183,-1277,-719
1069,5497,-427,-195,-1245,-769
1070,5497,-419,-217,-1216,-808
1071,5497,-406,-225,-1201,-839
1072,5497,-403,-239,-1164,-883
1073,5497,-392,-253,-1132,-925
1074,5497,-376,-263,-1104,-971
1076,5497,-384,-278,-1049,-1009
1076,5497,-363,-297,-1036,-1023
1078,5497,-350,-305,-999,-1066
1079,5497,-349,-313,-949,-1106
1080,5497,-337,-323,-907,-1143
1081,5497,-333,-345,-855,-1165
1082,5497,-321,-355,-829,-1182
1083,5497,-301,-363,-791,-1215
1084,5497,-288,-362,-745,-1255
1085,5497,-282,-382,-690,-1272
1087,5497,-273,-397,-638,-1292
1088,5890,-253,-397,-534,-1224
1089,5890,-242,-417,-504,-1222
1090,5890,-201,-401,-483,-1262
1091,5890,-198,-395,-424,-1291
1092,5890,-175,-396,-384,-1312
1093,5105,-148,-386,-453,-1540
1094,5105,-138,-389,-393,-1559
1095,5105,-128,-405,-331,-1562
1096,5105,-138,-427,-249,-1557
1098,5105,-118,-464,-195,-1533
1098,5497,-108,-486,-131,-1408
1100,5497,-89,-484,-81,-1417
1101,5497,-85,-487,-14,-1418
1102,5497,-51,-479,21,-1428
1103,5497,-29,-471,69,-1435
1104,5497,-17,-466,104,-1436
1105,5497,5,-464,151,-1433
1106,5497,22,-466,204,-1424
1107,5497,23,-474,272,-1405
1108,5497,45,-458,296,-1414
1109,5497,67,-449,342,-1406
1111,5497,86,-506,391,-1332
1112,5497,96,-446,449,-1372
1113,5497,113,-437,498,-1359
1114,5497,132,-424,523,-1357
1115,5497,148,-428,571,-1325
1116,5497,154,-438,629,-1287
1117,5497,182,-420,663,-1274
1118,5497,187,-419,700,-1254
1119,5497,200,-425,748,-1214
1120,5497,214,-420,792,-1181
1122,5497,229,-400,835,-1162
1122,5497,241,-397,861,-1137
1123,5497,254,-387,903,-1106
1125,5497,269,-389,942,-1060
1126,5497,280,-368,982,-1033
1127,5497,308,-348,987,-1021
1128,5497,307,-338,1038,-983
1129,5497,325,-331,1066,-939
1130,5497,335,-326,1102,-892
1131,5105,348,-315,1198,-944
1132,5105,348,-303,1244,-899
1133,5105,369,-298,1267,-845
1134,5105,394,-288,1282,-794
1135,5105,399,-283,1304,-758
1136,5497,420,-275,1226,-639
1138,5497,431,-278,1247,-573
1139,5497,426,-253,1281,-536
1140,5497,441,-226,1284,-520
1141,5497,437,-215,1315,-467
1142,5497,437,-203,1336,-413
1143,5497,434,-184,1359,-366
1144,5497,433,-156,1373,-349
1145,5497,444,-144,1379,-295
1146,5497,425,-142,1412,-229
1147,5497,448,-119,1399,-183
1148,5497,461,-108,1392,-149
1149,5497,461,-86,1400,-102
1151,5497,469,-68,1396,-52
1152,5497,461,-52,1407,1
1153,5105,469,-41,1510,24
1154,5105,460,-22,1519,78
1155,5105,476,-11,1500,140
1156,5105,481,-10,1489,212
1157,5105,502,18,1463,232
1158,5497,509,34,1332,279
1159,5497,510,51,1317,330
1160,5497,491,60,1321,388
1161,5497,469,79,1330,413
1162,5497,473,102,1306,455
1164,5497,461,117,1293,505
1164,5497,447,132,1290,533
1165,5497,427,144,1284,584
1167,5497,430,154,1253,636
1168,5497,413,165,1239,686
1169,5105,408,183,1325,753
1170,5105,387,203,1311,796
1171,5105,396,220,1265,841
1172,5105,342,207,1280,916
1173,5105,410,250,1184,912
1174,5497,417,273,1038,885
1175,5497,414,286,996,923
1176,5497,390,295,990,948
1177,5497,367,307,965,986
1178,5497,348,318,936,1022
1180,5497,349,326,882,1059
1180,5497,330,339,866,1075
1182,5497,304,336,838,1120
1183,5497,291,338,797,1159
1184,5497,291,356,759,1167
1185,5104,273,361,789,1287
1186,5104,263,374,738,1313
1187,5104,257,381,681,1342
1188,5104,244,410,651,1335
1189,5104,241,418,590,1360
1190,5497,233,430,479,1276
1191,5497,226,448,443,1275
1192,5497,200,436,405,1310
1193,5497,176,441,363,1325
1195,5497,151,440,324,1344
1195,5105,134,440,332,1460
1197,5105,119,443,277,1473
1198,5105,116,443,210,1487
1198,5105,91,453,188,1485
1200,5105,80,474,127,1473
1201,5497,62,482,56,1359
1202,5497,56,481,16,1361
1203,5497,28,468,-22,1376
1204,5497,10,471,-72,1371
1205,5497,3,456,-110,1383
1206,5105,-22,447,-152,1498
1207,5105,-35,446,-211,1491
1208,5105,-41,456,-276,1471
1209,5105,-56,462,-308,1457
1210,5105,-85,478,-349,1427
1211,5497,-101,467,-383,1309
1212,5497,-124,476,-403,1287
1213,5497,-125,478,-466,1263
1215,5497,-142,453,-512,1265
1215,5497,-155,439,-541,1261
1217,5105,-173,426,-621,1352
1218,5105,-183,412,-676,1337
1218,5105,-202,421,-700,1306
1220,5105,-219,428,-746,1265
1221,5105,-227,428,-800,1228
1222,5105,-251,426,-815,1204
1223,5105,-263,433,-863,1157
1224,5105,-282,425,-902,1123
1225,5105,-300,411,-922,1108
1226,5105,-319,412,-957,1061
1227,5497,-317,405,-942,930
1228,5497,-346,393,-944,909
1229,5497,-353,377,-983,876
1230,5497,-348,351,-1034,852
1231,5497,-355,332,-1055,836
1232,5105,-367,311,-1165,879
1233,5105,-365,290,-1210,843
1234,5105,-380,278,-1223,817
1235,5105,-396,277,-1247,758
1237,5105,-411,218,-1268,757
1237,5105,-426,261,-1277,673
1239,5105,-439,255,-1297,615
1240,5105,-451,251,-1316,555
1240,5105,-458,240,-1328,522
1242,5105,-469,223,-1343,472
1243,5497,-486,210,-1246,372
1244,5497,-495,188,-1249,351
1245,5497,-492,167,-1270,307
1246,5497,-476,161,-1301,247
1247,5497,-471,142,-1315,223
1248,5105,-466,120,-1439,207
1249,5105,-465,99,-1451,157
1250,5105,-479,88,-1443,121
1251,5105,-500,52,-1428,87
1252,5105,-501,64,-1431,3
1253,5105,-503,58,-1430,-37
1254,5105,-517,51,-1415,-102
1255,5105,-525,24,-1404,-146
1256,5105,-521,11,-1404,-180
1257,5105,-530,-4,-1387,-235
1259,5497,-530,-29,-1263,-273
1259,5497,-527,-40,-1257,-305
1261,5497,-510,-55,-1258,-356
1262,5497,-495,-75,-1256,-401
1262,5497,-474,-94,-1264,-424
1264,5105,-468,-119,-1357,-489
1264,5105,-453,-130,-1357,-522
1266,5105,-448,-145,-1337,-573
1267,5105,-446,-150,-1311,-633
1268,5105,-459,-165,-1279,-662
1269,5104,-455,-190,-1251,-700
1270,5104,-454,-201,-1218,-751
1271,5104,-438,-217,-1211,-776
1272,5104,-448,-242,-1162,-811
1273,5104,-444,-259,-1127,-853
1274,5105,-441,-268,-1101,-882
1275,5105,-430,-294,-1070,-912
1276,5105,-425,-301,-1029,-959
1277,5105,-412,-311,-1010,-984
1278,5105,-400,-317,-973,-1029
1279,5105,-397,-340,-943,-1040
1280,5105,-398,-347,-889,-1081
1281,5105,-375,-359,-859,-1115
1282,5105,-367,-373,-829,-1131
1283,5105,-353,-380,-787,-1168
1284,5497,-346,-395,-664,-1105
1285,5497,-323,-405,-649,-1118
1286,5497,-308,-407,-607,-1150
1287,5497,-290,-400,-585,-1178
1288,5497,-273,-406,-543,-1203
1290,5105,-246,-450,-566,-1283
1290,5105,-237,-407,-531,-1345
1292,5105,-225,-418,-479,-1362
1293,5105,-217,-439,-420,-1366
1294,5105,-205,-449,-388,-1371
1295,5105,-188,-455,-337,-1386
1295,5105,-176,-471,-303,-1382
1297,5105,-158,-476,-253,-1393
1298,5105,-140,-474,-202,-1409
1299,5105,-127,-483,-168,-1408
1300,5105,-104,-487,-122,-1414
1301,5105,-98,-497,-81,-1408
1302,5105,-75,-491,-34,-1420
1303,5105,-59,-501,20,-1413
1304,5105,-44,-514,52,-1400
1305,5105,-25,-495,104,-1418
1306,5105,-7,-500,155,-1408
1307,5105,7,-506,188,-1398
1308,5105,21,-502,244,-1394
1309,5105,35,-507,277,-1381
1310,5105,48,-499,333,-1376
1311,5105,64,-498,386,-1362
1312,5105,84,-492,411,-1356
1313,5105,100,-493,463,-1335
1314,5105,119,-496,488,-1318
1315,5104,131,-492,543,-1298
1316,5104,147,-483,592,-1282
1317,5104,160,-483,623,-1262
1318,5104,187,-479,659,-1237
1319,5104,199,-483,689,-1211
1320,5105,213,-466,737,-1193
1321,5105,225,-453,786,-1171
1322,5105,244,-448,805,-1150
1323,5105,256,-443,852,-1115
1324,5105,273,-437,873,-1093
1325,5105,289,-425,912,-1062
1326,5105,305,-428,949,-1014
1327,5105,314,-415,976,-995
1328,5105,329,-394,1012,-967
1329,5105,346,-381,1027,-947
1330,5105,350,-370,1071,-907
1332,5105,367,-369,1100,-854
1332,5105,375,-347,1122,-839
1334,5105,389,-330,1151,-801
1334,5105,396,-315,1171,-778
1336,5105,404,-309,1202,-725
1336,5105,414,-289,1216,-705
1337,5105,431,-277,1235,-657
1339,5105,430,-274,1269,-598
1339,5105,446,-249,1273,-580
1341,5105,450,-232,1299,-534
1341,5105,452,-235,1315,-488
1343,5105,461,-216,1331,-441
1344,5105,473,-200,1342,-391
1345,5105,482,-193,1346,-353
1346,5105,478,-186,1370,-291
1347,5105,489,-158,1369,-274
1348,5105,502,-138,1371,-225
1348,5105,499,-129,1382,-188
1350,5105,496,-120,1395,-128
1351,5104,501,-109,1398,-69
1352,5104,502,-89,1401,-41
1353,5104,507,-76,1400,14
1354,5104,505,-61,1403,47
1355,5104,510,-43,1396,99
1356,5105,522,-24,1381,150
1357,5105,522,-4,1377,176
1358,5105,510,20,1381,222
1359,5105,509,20,1375,268
1360,5105,509,46,1363,311
1361,4712,512,58,1464,359
1362,4712,502,72,1458,418
1363,4712,526,87,1416,476
1364,4712,528,110,1400,500
1365,4712,523,127,1381,554
1366,5105,526,157,1255,539
1367,5105,535,183,1218,578
1368,5105,514,186,1210,640
1369,5105,498,195,1205,672
1370,5105,492,223,1177,706
1371,5105,472,226,1174,744
1372,5105,464,246,1145,784
1373,5105,457,253,1126,816
1374,5105,433,267,1109,859
1375,5105,430,276,1070,906
1376,5105,426,299,1044,920
1377,5105,412,317,1012,954
1378,5105,401,324,991,982
1379,5105,400,331,943,1025
1380,5105,383,347,926,1042
1381,5105,345,376,912,1059
1382,5105,367,373,836,1108
1383,5105,363,376,804,1134
1384,5105,349,389,761,1163
1385,5105,332,407,739,1172
1386,5105,322,406,690,1211
1387,5105,309,415,643,1238
1388,5105,294,426,617,1249
1389,5105,278,441,570,1267
1390,5105,261,449,545,1279
1391,5105,251,464,490,1292
1392,5105,242,468,456,1305
1393,5105,209,467,423,1331
1394,5105,201,472,364,1348
1395,5105,179,487,342,1346
1396,5105,159,487,294,1365
1397,5105,157,491,250,1371
1398,5105,133,496,205,1379
1399,5105,108,494,184,1389
1400,5105,101,498,121,1394
1401,4712,80,502,116,1507
1402,4712,64,514,59,1502
1403,4712,48,524,1,1496
1404,4712,37,541,-37,1481
1405,4712,15,562,-89,1459
1406,5104,1,559,-127,1348
1407,5104,-8,566,-187,1335
1408,5104,-31,550,-211,1345
1409,5104,-49,538,-262,1346
1411,5104,-66,529,-314,1342
1411,5105,-78,535,-348,1326
1412,5105,-94,527,-400,1317
1413,5105,-119,507,-420,1324
1414,5105,-146,509,-460,1301
1415,5105,-142,514,-507,1280
1416,5105,-164,503,-552,1266
1417,5105,-174,498,-584,1252
1418,5105,-188,499,-634,1221
1420,5105,-174,505,-711,1184
1420,5105,-228,474,-698,1193
1422,5105,-253,472,-734,1159
1422,5105,-258,459,-768,1147
1423,5105,-274,457,-811,1110
1424,5105,-290,446,-832,1094
1425,5105,-295,435,-883,1062
1426,4712,-314,433,-965,1129
1427,4712,-326,421,-1009,1093
1429,4712,-349,431,-1042,1033
1429,4712,-369,418,-1058,1012
1431,4712,-387,418,-1091,959
1431,5105,-400,405,-1035,855
1433,5105,-424,395,-1057,812
1433,5105,-432,386,-1077,783
1434,5105,-435,362,-1115,750
1435,5105,-439,349,-1138,724
1436,5105,-446,328,-1169,687
1437,5105,-460,313,-1179,662
1438,5105,-457,288,-1217,626
1440,5105,-467,275,-1238,576
1440,5105,-479,253,-1247,556
1442,5105,-485,248,-1269,496
1442,5105,-485,224,-1287,477
1444,5105,-488,221,-1307,415
1444,5105,-503,207,-1307,385
1445,5105,-505,190,-1326,334
1446,4712,-515,174,-1435,343
1447,4712,-517,158,-1451,287
1449,4712,-525,162,-1460,211
1449,4712,-540,142,-1454,181
1451,4712,-564,136,-1440,114
1451,5105,-580,111,-1321,69
1453,5105,-597,94,-1308,16
1453,5105,-578,89,-1328,-25
1455,5105,-570,61,-1337,-67
1455,5105,-563,54,-1343,-108
1456,5105,-560,31,-1342,-154
1457,5105,-550,6,-1348,-177
1458,5105,-551,-6,-1339,-234
1460,5105,-546,-28,-1334,-281
1460,5105,-544,-39,-1326,-316
1462,5105,-533,-52,-1324,-372
1462,5105,-532,-62,-1313,-408
1464,5105,-530,-103,-1296,-434
1464,5105,-517,-119,-1295,-463
1466,5105,-520,-136,-1269,-512
1466,4712,-509,-148,-1373,-576
1467,4712,-500,-161,-1355,-632
1468,4712,-506,-177,-1330,-662
1469,4712,-513,-193,-1291,-713
1471,4712,-510,-224,-1260,-748
1471,5105,-513,-247,-1133,-720
1473,5105,-507,-255,-1101,-773
1473,5105,-496,-269,-1086,-798
1475,5105,-473,-290,-1068,-833
1475,5105,-466,-293,-1047,-868
1477,5105,-452,-300,-1017,-916
1477,5105,-441,-313,-997,-939
1478,5105,-434,-333,-957,-970
1479,5105,-412,-331,-946,-1006
1480,5105,-399,-344,-909,-1042
1481,4712,-397,-352,-960,-1144
1482,4712,-383,-374,-919,-1172
1484,4712,-387,-402,-856,-1191
1484,4712,-386,-405,-818,-1218
1486,4712,-419,-453,-725,-1214
1486,5104,-365,-447,-669,-1160
1487,5104,-357,-463,-617,-1181
1488,5104,-338,-460,-595,-1206
1489,5104,-311,-464,-559,-1236
1490,5104,-300,-460,-528,-1261
1491,5105,-280,-476,-484,-1273
1492,5105,-268,-479,-452,-1288
1493,5105,-249,-486,-405,-1307
1494,5105,-220,-500,-390,-1308
1495,5105,-206,-499,-337,-1330
1496,4712,-196,-491,-341,-1458
1497,4712,-179,-504,-286,-1464
1498,4712,-166,-514,-227,-1471
1499,4712,-157,-533,-187,-1462
1500,4712,-121,-545,-149,-1462
1501,5105,-112,-542,-87,-1362
1502,5105,-94,-559,-35,-1351
1503,5105,-82,-558,0,-1353
1504,5105,-63,-553,50,-1360
1505,5105,-39,-543,74,-1369
1506,5105,-23,-543,128,-1366
1507,5105,-12,-543,164,-1364
1508,5105,12,-546,209,-1354
1509,5105,29,-531,239,-1362
1510,5105,45,-528,292,-1354
1511,4712,64,-520,332,-1466
1512,4712,75,-520,395,-1451
1513,4712,168,-480,373,-1474
1514,4712,114,-546,475,-1394
1515,4712,124,-562,537,-1356
1516,5105,131,-564,547,-1231
1517,5105,160,-577,583,-1191
1518,5105,183,-544,603,-1204
1519,5105,187,-541,663,-1177
1520,5105,215,-523,677,-1172
1521,5105,226,-517,728,-1144
1522,5105,236,-503,758,-1134
1523,5105,257,-500,796,-1099
1524,5105,273,-487,820,-1085
1525,5105,280,-470,870,-1061
1526,4712,296,-456,953,-1141
1527,4712,315,-447,993,-1104
1528,4712,335,-456,1011,-1063
1529,4712,350,-449,1051,-1019
1530,4712,375,-424,1062,-1010
1531,5105,389,-422,1026,-877
1532,5105,406,-424,1055,-821
1533,5105,416,-407,1075,-801
1534,5105,428,-387,1105,-765
1535,5105,427,-366,1134,-748
1536,5104,441,-340,1159,-716
1537,5104,448,-325,1178,-691
1538,5104,460,-315,1202,-640
1539,5104,453,-298,1232,-616
1540,5104,462,-279,1255,-572
1541,4712,472,-263,1364,-603
1542,4712,482,-251,1385,-547
1543,4712,503,-250,1383,-503
1544,4712,519,-234,1395,-448
1545,4712,536,-220,1394,-416
1546,5105,558,-221,1291,-304
1547,5105,566,-214,1295,-265
1548,5105,569,-186,1307,-223
1549,5105,551,-169,1334,-194
1550,5105,632,-101,1264,-192
1551,5105,561,-130,1345,-93
1552,5105,539,-123,1372,-53
1553,5105,540,-107,1376,1
1554,5105,537,-92,1380,33
1555,5105,548,-71,1370,83
1556,4712,547,-39,1484,92
1557,4712,547,-26,1481,153
1558,4712,571,-6,1454,183
1559,4712,575,0,1443,252
1560,4712,578,25,1433,275
1561,5105,582,46,1307,317
1562,5105,591,61,1287,349
1563,5105,574,78,1288,401
1564,5105,561,92,1288,432
1565,5105,558,122,1269,470
